column1,Benefit_per_order,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Sales,Type,,,,,,,,,,,,,,,,,,,,,,,
100,67.5,Tepic,México,6543,01:00.0,52478,502,25,0.10000000149011612,131161,50,0.30000001192092896,5,225,67.5,Central America,Nayarit,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
101,78.27999877929688,San Miguelito,Panamá,3990,04:00.0,57242,627,25.989999771118164,0.12999999523162842,143183,39.99000168,0.44999998807907104,5,173.9600067,78.27999878,Central America,Panamá,PENDING,NULL,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
102,104.4000015258789,Ixtapaluca,México,8524,40:00.0,3137,502,32.5,0.12999999523162842,7805,50,0.47999998927116394,5,217.5,104.4000015,Central America,México,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
103,47.849998474121094,Maceió,Brasil,9204,48:00.0,60127,502,32.5,0.12999999523162842,150464,50,0.2199999988079071,5,217.5,47.84999847,South America,Alagoas,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
104,44.189998626708984,David,Panamá,11761,46:00.0,3828,627,29.989999771118164,0.15000000596046448,9521,39.99000168,0.25999999046325684,5,169.9600067,44.18999863,Central America,Chiriquí,PENDING,NULL,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
105,8.5,Belo Horizonte,Brasil,9554,33:00.0,60386,502,37.5,0.15000000596046448,151122,50,0.039999999,5,212.5,8.5,South America,Minas Gerais,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
106,83.98000336,Santiago de Cuba,Cuba,5118,32:00.0,973,627,31.989999771118164,0.1599999964237213,2420,39.99000168,0.5,5,167.9600067,83.98000336,Caribbean,Santiago de Cuba,PENDING,NULL,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
107,70.13999938964844,San Pedro Sula,Honduras,5506,16:00.0,57999,502,42.5,0.17000000178813934,145119,50,0.3400000035762787,5,207.5,70.13999939,Central America,Cortés,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
108,72.62999725341797,Lima,Perú,1423,12:00.0,54585,502,42.5,0.17000000178813934,136527,50,0.3499999940395355,5,207.5,72.62999725,South America,Lima (ciudad),PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
109,-140,Holguín,Cuba,138,47:00.0,57598,502,50,0.20000000298023224,144075,50,-0.699999988,5,200,-140,Caribbean,Holguín,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
110,-32.59999847,Orizaba,México,6360,14:00.0,54274,502,50,0.20000000298023224,135699,50,-0.159999996,5,200,-32.59999847,Central America,Veracruz,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
111,68.98000336,Managua,Nicaragua,2053,06:00.0,60673,627,49.99000168,0.25,151869,39.99000168,0.46000000834465027,5,149.9600067,68.98000336,Central America,Managua,PENDING,NULL,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
112,-11.81000042,Villahermosa,México,10344,33:00.0,59387,502,62.5,0.25,148673,50,-0.059999999,5,187.5,-11.81000042,Central America,Tabasco,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
113,52.5,Buenos Aires,Argentina,6398,47:00.0,52640,502,62.5,0.25,131577,50,0.2800000011920929,5,187.5,52.5,South America,Buenos Aires,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
114,91.87999725341797,Quixadá,Brasil,3375,32:00.0,10007,502,62.5,0.25,24992,50,0.49000000953674316,5,187.5,91.87999725,South America,Ceará,PENDING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
115,29.690000534057617,Mejicanos,El Salvador,1339,20:00.0,55984,818,2.4000000953674316,0.01,139976,47.99000168,0.12999999523162842,5,237.5500031,29.69000053,Central America,San Salvador,PENDING,NULL,239.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
116,73.69999694824219,Tepic,México,6543,01:00.0,52478,825,6.400000095367432,0.039999999,131164,31.98999977,0.47999998927116394,5,153.5500031,73.69999695,Central America,Nayarit,PENDING,NULL,159.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
117,-79.19000244,Mixco,Guatemala,3990,00:00.0,58375,306,53.99000168,0.11999999731779099,146090,89.98999786,-0.200000003,5,395.9599915,-79.19000244,Central America,Guatemala,PENDING,NULL,449.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
118,34.849998474121094,Nueva Gerona,Cuba,7247,53:00.0,56448,977,25.489999771118164,0.17000000178813934,141192,29.98999977,0.2800000011920929,5,124.4599991,34.84999847,Caribbean,Isla de la Juventud,PENDING,NULL,149.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
119,74.08999633789062,Buenos Aires,Argentina,1273,49:00.0,8221,44,15,0.050000001,20537,59.99000168,0.25999999046325684,5,284.9500122,74.08999634,South America,Buenos Aires,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
120,149.99000549316406,Chimaltenango,Guatemala,6277,32:00.0,58034,191,0,0,145203,99.98999786,0.30000001192092896,5,499.9500122,149.9900055,Central America,Chimaltenango,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
121,-18.80999947,Villa Nueva,Guatemala,7701,27:00.0,2203,191,5,0.01,5525,99.98999786,-0.039999999,5,494.9500122,-18.80999947,Central America,Guatemala,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
122,140.63999938964844,Quito,Ecuador,4126,05:00.0,53069,191,15,0.029999999329447746,132642,99.98999786,0.28999999165534973,5,484.9500122,140.6399994,South America,Pichincha,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
123,36,Managua,Nicaragua,9528,28:00.0,60146,191,20,0.039999999,150522,99.98999786,0.079999998,5,479.9500122,36,Central America,Managua,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
124,179.97999572753906,Valle de La Pascua,Venezuela,1853,53:00.0,55409,191,20,0.039999999,138585,99.98999786,0.3799999952316284,5,479.9500122,179.9799957,South America,Guárico,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
125,-783.6699829,San Miguelito,Panamá,11149,56:00.0,8678,191,25,0.050000001,21674,99.98999786,-1.649999976,5,474.9500122,-783.6699829,Central America,Panamá,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
126,199.47999572753906,San Miguelito,Panamá,5828,23:00.0,7980,191,25,0.050000001,19945,99.98999786,0.41999998688697815,5,474.9500122,199.4799957,Central America,Panamá,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
127,-269.9700012,Petapa,Guatemala,6887,06:00.0,57185,191,50,0.10000000149011612,143043,99.98999786,-0.600000024,5,449.9599915,-269.9700012,Central America,Guatemala,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
128,-22.5,Cotia,Brasil,4781,13:00.0,8636,191,50,0.10000000149011612,21551,99.98999786,-0.050000001,5,449.9599915,-22.5,South America,São Paulo,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
129,59.060001373291016,Itapecuru Mirim,Brasil,10668,55:00.0,61192,251,112.48999786376953,0.25,153077,89.98999786,0.18000000715255737,5,337.4599915,59.06000137,South America,Marañón,PROCESSING,NULL,449.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
130,140.97999572753906,León,Nicaragua,5421,30:00.0,55876,365,0,0,139714,59.99000168,0.4699999988079071,5,299.9500122,140.9799957,Central America,León,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
131,81.66000366210938,Tlalpan,México,10200,52:00.0,53331,365,3,0.01,133251,59.99000168,0.2800000011920929,5,296.9500122,81.66000366,Central America,Distrito Federal,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
132,18.40999984741211,Apopa,El Salvador,11254,13:00.0,51725,365,3,0.01,129241,59.99000168,0.059999999,5,296.9500122,18.40999985,Central America,San Salvador,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
133,33.220001220703125,Cipolletti,Argentina,11106,27:00.0,52562,365,6,0.019999999552965164,131382,59.99000168,0.10999999940395355,5,293.9500122,33.22000122,South America,Río Negro,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
134,25.309999465942383,Mejicanos,El Salvador,8456,08:00.0,59754,365,9,0.029999999329447746,149532,59.99000168,0.090000004,5,290.9500122,25.30999947,Central America,San Salvador,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
135,-239.8600006,La Ceiba,Honduras,6149,00:00.0,53574,365,12,0.039999999,133893,59.99000168,-0.829999983,5,287.9500122,-239.8600006,Central America,Atlántida,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
136,-155.8999939,Córdoba,México,1473,26:00.0,399,365,16.5,0.059999999,989,59.99000168,-0.550000012,5,283.4500122,-155.8999939,Central America,Veracruz,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
137,40.02000045776367,Kuito,Angola,1840,44:00.0,51050,191,13,0.12999999523162842,127587,99.98999786,0.46000000834465027,1,86.98999786,40.02000046,Central Africa,Bié,ON_HOLD,NULL,99.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
138,44.59000015258789,Jartum,Sudán,6757,23:00.0,45680,403,2.5999999046325684,0.019999999552965164,114171,129.9900055,0.3499999940395355,1,127.3899994,44.59000015,North Africa,Jartum,ON_HOLD,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
139,57.959999084472656,Hargeysa,Somalia,3972,39:00.0,42992,403,11.699999809265137,0.090000004,107395,129.9900055,0.49000000953674316,1,118.2900009,57.95999908,East Africa,Gobolka Woqooyi Galbeed,ON_HOLD,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
140,30.420000076293945,Kenitra,Marruecos,9316,16:00.0,41304,403,13,0.10000000149011612,103114,129.9900055,0.25999999046325684,1,116.9899979,30.42000008,North Africa,Garb-Chrarda-Beni Hsen,ON_HOLD,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
141,24.600000381469727,Jartum,Sudán,6757,23:00.0,45680,365,10.800000190734863,0.18000000715255737,114173,59.99000168,0.5,1,49.18999863,24.60000038,North Africa,Jartum,ON_HOLD,NULL,59.99000168,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
142,48.880001068115234,Abidjan,Costa de Marfil,11213,26:00.0,44253,403,26,0.20000000298023224,110494,129.9900055,0.4699999988079071,1,103.9899979,48.88000107,West Africa,Lagunes,ON_HOLD,NULL,129.99000549316406,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
143,0,Abu Kabir,Egipto,3474,49:00.0,46098,957,3,0.01,115235,299.980011,0,1,296.980011,0,North Africa,Ash Sharqiyah,ON_HOLD,NULL,299.9800109863281,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
144,95.54000091552734,Kenitra,Marruecos,9316,16:00.0,41304,957,6,0.019999999552965164,103115,299.980011,0.33000001311302185,1,293.980011,95.54000092,North Africa,Garb-Chrarda-Beni Hsen,ON_HOLD,NULL,299.9800109863281,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
145,-50.58000183,Perugia,Italia,14630,05:00.0,71077,1352,0,0,174392,252.8800049,-0.200000003,1,252.8800049,-50.58000183,Southern Europe,Umbría,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
146,120.83000183105469,Nuremberg,Alemania,13256,42:00.0,69703,1349,4.519999980926514,0.01,173018,452.0400085,0.27000001072883606,1,447.519989,120.8300018,Western Europe,Bavaria,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
147,25.040000915527344,Reims,Francia,14665,21:00.0,71112,1352,2.5299999713897705,0.01,174427,252.8800049,0.10000000149011612,1,250.3500061,25.04000092,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
148,212.63999938964844,Halle,Alemania,13363,12:00.0,69810,1349,9.039999961853027,0.019999999552965164,173125,452.0400085,0.47999998927116394,1,443,212.6399994,Western Europe,Sajonia-Anhalt,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
149,68.68000030517578,Bremerhaven,Alemania,14645,20:00.0,71092,1352,7.590000152587891,0.029999999329447746,174407,252.8800049,0.2800000011920929,1,245.2899933,68.68000031,Western Europe,Bremen,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
150,135.8300018310547,Portici,Italia,13163,08:00.0,69610,1349,18.079999923706055,0.039999999,172925,452.0400085,0.3100000023841858,1,433.9599915,135.8300018,Southern Europe,Campania,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
151,78.08000183105469,Bielefeld,Alemania,14553,06:00.0,71000,1352,12.640000343322754,0.050000001,174315,252.8800049,0.33000001311302185,1,240.2400055,78.08000183,Western Europe,Renania del Norte-Westfalia,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
152,595.3499755859375,London,Reino Unido,14287,55:00.0,70734,1351,82.5,0.059999999,174049,1500,0.41999998688697815,1,1417.5,595.3499756,Northern Europe,Inglaterra,COMPLETE,NULL,1500,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
153,21.360000610351562,Drancy,Francia,13179,44:00.0,69626,1349,24.860000610351562,0.059999999,172941,452.0400085,0.050000001,1,427.1799927,21.36000061,Western Europe,Isla de Francia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
154,213.58999633789062,Duisburg,Alemania,13035,17:00.0,69482,1349,24.860000610351562,0.059999999,172797,452.0400085,0.5,1,427.1799927,213.5899963,Western Europe,Renania del Norte-Westfalia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
155,55.79999923706055,Bradford,Reino Unido,14322,10:00.0,70769,1351,105,0.07,174084,1500,0.039999999,1,1395,55.79999924,Northern Europe,Inglaterra,COMPLETE,NULL,1500,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
156,126.12000274658203,Agrigento,Italia,13196,41:00.0,69643,1349,31.639999389648438,0.07,172958,452.0400085,0.30000001192092896,1,420.3999939,126.1200027,Southern Europe,Sicilia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
157,6.900000095367432,Oldham,Reino Unido,14604,58:00.0,71051,1352,22.760000228881836,0.090000004,174366,252.8800049,0.029999999329447746,1,230.1199951,6.900000095,Northern Europe,Inglaterra,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
158,-277.6700134,Palermo,Italia,12961,21:00.0,69408,1349,40.68000030517578,0.090000004,172723,452.0400085,-0.680000007,1,411.3599854,-277.6700134,Southern Europe,Sicilia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
159,105.86000061035156,Madrid,España,14676,12:00.0,71123,1352,22.760000228881836,0.090000004,174438,252.8800049,0.46000000834465027,1,230.1199951,105.8600006,Southern Europe,Madrid,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
160,86,Nancy,Francia,14087,51:00.0,70534,1351,135,0.090000004,173849,1500,0.059999999,1,1365,86,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,NULL,1500,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
161,195.27999877929688,Girona,España,13194,59:00.0,69641,1349,45.20000076293945,0.10000000149011612,172956,452.0400085,0.47999998927116394,1,406.8399963,195.2799988,Southern Europe,Cataluña,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
162,22.760000228881836,Laon,Francia,14513,05:00.0,70960,1352,25.290000915527344,0.10000000149011612,174275,252.8800049,0.10000000149011612,1,227.5899963,22.76000023,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
163,180.58999633789062,Hartlepool,Reino Unido,13461,32:00.0,69908,1349,67.80999755859375,0.15000000596046448,173223,452.0400085,0.4699999988079071,1,384.230011,180.5899963,Northern Europe,Inglaterra,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
164,101.02999877929688,Pontault-Combault,Francia,14510,02:00.0,70957,1352,37.93000030517578,0.15000000596046448,174272,252.8800049,0.4699999988079071,1,214.9499969,101.0299988,Western Europe,Isla de Francia,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
165,118.8499984741211,La Rochelle,Francia,13190,35:00.0,69637,1349,72.33000183105469,0.1599999964237213,172952,452.0400085,0.3100000023841858,1,379.7099915,118.8499985,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
166,60.869998931884766,Edinburgh,Reino Unido,14508,20:00.0,70955,1352,42.99000168,0.17000000178813934,174270,252.8800049,0.28999999165534973,1,209.8899994,60.86999893,Northern Europe,Escocia,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
167,73.45999908447266,Acerra,Italia,14472,44:00.0,70919,1352,42.99000168,0.17000000178813934,174234,252.8800049,0.3499999940395355,1,209.8899994,73.45999908,Southern Europe,Campania,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
168,39.880001068115234,Hanover,Alemania,14562,15:00.0,71009,1352,42.99000168,0.17000000178813934,174324,252.8800049,0.1899999976158142,1,209.8899994,39.88000107,Western Europe,Baja Sajonia,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
169,177.9199981689453,Manchester,Reino Unido,13206,11:00.0,69653,1349,81.37000274658203,0.18000000715255737,172968,452.0400085,0.47999998927116394,1,370.6700134,177.9199982,Northern Europe,Inglaterra,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
170,129.74000549316406,Messina,Italia,13080,03:00.0,69527,1349,81.37000274658203,0.18000000715255737,172842,452.0400085,0.3499999940395355,1,370.6700134,129.7400055,Southern Europe,Sicilia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
171,62.209999084472656,Wilhelmshaven,Alemania,14633,08:00.0,71080,1352,45.52000045776367,0.18000000715255737,174395,252.8800049,0.30000001192092896,1,207.3600006,62.20999908,Western Europe,Baja Sajonia,COMPLETE,NULL,252.8800048828125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
172,90,Letchworth,Reino Unido,14097,21:00.0,70544,1351,300,0.20000000298023224,173859,1500,0.079999998,1,1200,90,Northern Europe,Inglaterra,COMPLETE,NULL,1500,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
173,118.66000366210938,Kilwinning,Reino Unido,13024,26:00.0,69471,1349,113.01000213623047,0.25,172786,452.0400085,0.3499999940395355,1,339.0299988,118.6600037,Northern Europe,Escocia,COMPLETE,NULL,452.0400085449219,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
174,415.79998779296875,Villeneuve-le-Roi,Francia,778,01:00.0,68879,60,10,0.01,172188,999.9899902,0.41999998688697815,1,989.9899902,415.7999878,Western Europe,Isla de Francia,COMPLETE,NULL,999.9899902,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
175,8.619999885559082,Barakaldo,España,7146,42:00.0,67214,24,1.600000023841858,0.019999999552965164,167987,79.98999786,0.10999999940395355,1,78.38999939,8.619999886,Southern Europe,País Vasco,COMPLETE,NULL,79.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
176,16.34000015258789,Estocolmo,Suecia,6365,17:00.0,17810,44,7.800000190734863,0.12999999523162842,44493,59.99000168,0.3100000023841858,1,52.18999863,16.34000015,Northern Europe,Estocolmo,COMPLETE,NULL,59.99000168,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
177,12.529999732971191,Aylesbury,Reino Unido,8422,40:00.0,18793,278,1.7999999523162842,0.039999999,46997,44.99000168,0.28999999165534973,1,43.18999863,12.52999973,Northern Europe,Inglaterra,COMPLETE,NULL,44.99000168,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
178,25.920000076293945,Langenhagen,Alemania,8524,13:00.0,65109,191,4,0.039999999,162715,99.98999786,0.27000001072883606,1,95.98999786,25.92000008,Western Europe,Baja Sajonia,COMPLETE,NULL,99.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
179,-13.57999992,Birmingham,Reino Unido,3784,35:00.0,15673,191,5,0.050000001,39186,99.98999786,-0.140000001,1,94.98999786,-13.57999992,Northern Europe,Inglaterra,COMPLETE,NULL,99.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
180,10.039999961853027,Amsterdam,Países Bajos,10519,57:00.0,18183,278,3.1500000953674316,0.07,45455,44.99000168,0.23999999463558197,1,41.84000015,10.03999996,Western Europe,Holanda Septentrional,COMPLETE,NULL,44.99000168,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
181,10.800000190734863,Viena,Austria,7132,31:00.0,20234,191,10,0.10000000149011612,50536,99.98999786,0.11999999731779099,1,89.98999786,10.80000019,Western Europe,Viena,COMPLETE,NULL,99.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
182,16.719999313354492,Viena,Austria,3709,49:00.0,13139,191,12,0.11999999731779099,32867,99.98999786,0.1899999976158142,1,87.98999786,16.71999931,Western Europe,Viena,COMPLETE,NULL,99.98999786376953,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
183,28.850000381469727,Houston,Estados Unidos,1509,42:00.0,33824,278,6.75,0.050000001,84424,44.99000168,0.23000000417232513,3,128.2200012,28.85000038,US Center ,Texas,SUSPECTED_FRAUD,77041,134.97000122070312,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
184,133.91000366210938,Gilbert,Estados Unidos,1636,51:00.0,31364,191,21,0.07,78398,99.98999786,0.47999998927116394,3,278.9700012,133.9100037,West of USA ,Arizona,SUSPECTED_FRAUD,85234,299.9700012207031,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
185,79.16000366210938,San Jose,Estados Unidos,2784,51:00.0,40495,191,27,0.090000004,101052,99.98999786,0.28999999165534973,3,272.9700012,79.16000366,West of USA ,California,SUSPECTED_FRAUD,95123,299.9700012207031,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
186,19.110000610351562,Gilbert,Estados Unidos,1636,51:00.0,31364,191,27,0.090000004,78396,99.98999786,0.07,3,272.9700012,19.11000061,West of USA ,Arizona,SUSPECTED_FRAUD,85234,299.9700012207031,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
187,10.770000457763672,Fresno,Estados Unidos,9174,38:00.0,34506,365,9,0.050000001,86191,59.99000168,0.059999999,3,170.9700012,10.77000046,West of USA ,California,SUSPECTED_FRAUD,93727,179.97000122070312,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
188,-284.5299988,Peoria,Estados Unidos,122,40:00.0,33607,365,12.600000381469727,0.07,83892,59.99000168,-1.700000048,3,167.3699951,-284.5299988,West of USA ,Arizona,SUSPECTED_FRAUD,85345,179.97000122070312,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
189,69.68000030517578,Cincinnati,Estados Unidos,3800,50:00.0,32617,365,21.600000381469727,0.11999999731779099,81596,59.99000168,0.4399999976158142,3,158.3699951,69.68000031,East of USA,Ohio,SUSPECTED_FRAUD,45231,179.97000122070312,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
190,7.480000019073486,Columbus,Estados Unidos,10029,10:00.0,37496,627,1.2000000476837158,0.01,93579,39.99000168,0.059999999,3,118.7699966,7.480000019,US Center ,Indiana,SUSPECTED_FRAUD,47201,119.97000122070312,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
191,11.029999732971191,Cincinnati,Estados Unidos,3800,50:00.0,32617,567,1.5,0.019999999552965164,81595,25,0.15000000596046448,3,73.5,11.02999973,East of USA,Ohio,SUSPECTED_FRAUD,45231,75,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
192,-24.81999969,Ottawa,Canada,2805,48:00.0,49075,502,18,0.11999999731779099,122703,50,-0.189999998,3,132,-24.8199997,Canada,Ontario,SUSPECTED_FRAUD,NULL,150,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
193,33,Houston,Estados Unidos,1509,42:00.0,33824,502,18,0.11999999731779099,84425,50,0.25,3,132,33,US Center ,Texas,SUSPECTED_FRAUD,77041,150,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
194,36.540000915527344,Ottawa,Canada,2805,48:00.0,49075,502,19.5,0.12999999523162842,122700,50,0.2800000011920929,3,130.5,36.54000092,Canada,Ontario,SUSPECTED_FRAUD,NULL,150,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
